date,City,Year,Population,Month,State,Area(km^2),Population Density
2007-06-01,St. John's,2007,102211.7,6,NL,446.0,229.17421524663678
2007-07-01,St. John's,2007,102303.8,7,NL,446.0,229.38071748878923
2007-08-01,St. John's,2007,102395.9,8,NL,446.0,229.58721973094168
2007-09-01,St. John's,2007,102488.0,9,NL,446.0,229.79372197309416
2007-10-01,St. John's,2007,102580.1,10,NL,446.0,230.00022421524665
2007-11-01,St. John's,2007,102672.2,11,NL,446.0,230.2067264573991
2007-12-01,St. John's,2007,102764.3,12,NL,446.0,230.41322869955158
2008-01-01,St. John's,2008,102856.4,1,NL,446.0,230.61973094170403
2008-02-01,St. John's,2008,102948.5,2,NL,446.0,230.82623318385652
2008-03-01,St. John's,2008,103040.6,3,NL,446.0,231.03273542600897
2008-04-01,St. John's,2008,103132.7,4,NL,446.0,231.23923766816142
2008-05-01,St. John's,2008,103224.8,5,NL,446.0,231.4457399103139
2008-06-01,St. John's,2008,103316.9,6,NL,446.0,231.65224215246636
2008-07-01,St. John's,2008,103409.0,7,NL,446.0,231.85874439461884
2008-08-01,St. John's,2008,103501.1,8,NL,446.0,232.06524663677132
2008-09-01,St. John's,2008,103593.2,9,NL,446.0,232.27174887892377
2008-10-01,St. John's,2008,103685.3,10,NL,446.0,232.47825112107623
2008-11-01,St. John's,2008,103777.4,11,NL,446.0,232.68475336322868
2008-12-01,St. John's,2008,103869.5,12,NL,446.0,232.89125560538116
2009-01-01,St. John's,2009,103961.6,1,NL,446.0,233.09775784753364
2009-02-01,St. John's,2009,104053.7,2,NL,446.0,233.3042600896861
2009-03-01,St. John's,2009,104145.8,3,NL,446.0,233.51076233183858
2009-04-01,St. John's,2009,104237.9,4,NL,446.0,233.71726457399103
2009-05-01,St. John's,2009,104330.0,5,NL,446.0,233.92376681614348
2009-06-01,St. John's,2009,104422.1,6,NL,446.0,234.13026905829597
2009-07-01,St. John's,2009,104514.2,7,NL,446.0,234.33677130044842
2009-08-01,St. John's,2009,104606.3,8,NL,446.0,234.5432735426009
2009-09-01,St. John's,2009,104698.4,9,NL,446.0,234.74977578475335
2009-10-01,St. John's,2009,104790.5,10,NL,446.0,234.95627802690584
2009-11-01,St. John's,2009,104882.6,11,NL,446.0,235.16278026905832
2009-12-01,St. John's,2009,104974.7,12,NL,446.0,235.36928251121077
2010-01-01,St. John's,2010,105066.8,1,NL,446.0,235.57578475336322
2010-02-01,St. John's,2010,105158.9,2,NL,446.0,235.78228699551568
2010-03-01,St. John's,2010,105251.0,3,NL,446.0,235.98878923766816
2010-04-01,St. John's,2010,105343.1,4,NL,446.0,236.19529147982064
2010-05-01,St. John's,2010,105435.2,5,NL,446.0,236.4017937219731
2010-06-01,St. John's,2010,105527.3,6,NL,446.0,236.60829596412557
2010-07-01,St. John's,2010,105619.4,7,NL,446.0,236.81479820627803
2010-08-01,St. John's,2010,105711.5,8,NL,446.0,237.02130044843048
2010-09-01,St. John's,2010,105803.6,9,NL,446.0,237.22780269058296
2010-10-01,St. John's,2010,105895.7,10,NL,446.0,237.43430493273542
2010-11-01,St. John's,2010,105987.8,11,NL,446.0,237.6408071748879
2010-12-01,St. John's,2010,106079.9,12,NL,446.0,237.84730941704035
2000-01-01,Toronto,2000,2462279.4,1,ON,630.2,3907.1396382100916
2000-02-01,Toronto,2000,2463880.6166666667,2,ON,630.2,3909.680445361261
2000-03-01,Toronto,2000,2465481.833333333,3,ON,630.2,3912.221252512429
2000-04-01,Toronto,2000,2467083.05,4,ON,630.2,3914.7620596635984
2000-05-01,Toronto,2000,2468684.2666666666,5,ON,630.2,3917.3028668147676
2000-06-01,Toronto,2000,2470285.4833333334,6,ON,630.2,3919.8436739659364
2000-07-01,Toronto,2000,2471886.7,7,ON,630.2,3922.3844811171057
2000-08-01,Toronto,2000,2473487.9166666665,8,ON,630.2,3924.925288268274
2000-09-01,Toronto,2000,2475089.1333333333,9,ON,630.2,3927.4660954194433
2000-10-01,Toronto,2000,2476690.35,10,ON,630.2,3930.0069025706125
2000-11-01,Toronto,2000,2478291.566666667,11,ON,630.2,3932.5477097217813
2000-12-01,Toronto,2000,2479892.783333333,12,ON,630.2,3935.08851687295
2001-01-01,Toronto,2001,2481494.0,1,ON,630.2,3937.629324024119
2001-02-01,Toronto,2001,2481857.1166666667,2,ON,630.2,3938.2055167671638
2001-03-01,Toronto,2001,2482220.2333333334,3,ON,630.2,3938.781709510208
2001-04-01,Toronto,2001,2482583.35,4,ON,630.2,3939.3579022532526
2001-05-01,Toronto,2001,2482946.466666667,5,ON,630.2,3939.9340949962975
2001-06-01,Toronto,2001,2483309.583333333,6,ON,630.2,3940.510287739341
2001-07-01,Toronto,2001,2483672.7,7,ON,630.2,3941.0864804823864
2001-08-01,Toronto,2001,2484035.816666667,8,ON,630.2,3941.6626732254313
2001-09-01,Toronto,2001,2484398.933333333,9,ON,630.2,3942.238865968475
2001-10-01,Toronto,2001,2484762.05,10,ON,630.2,3942.8150587115197
2001-11-01,Toronto,2001,2485125.1666666665,11,ON,630.2,3943.391251454564
2001-12-01,Toronto,2001,2485488.283333333,12,ON,630.2,3943.9674441976085
2002-01-01,Toronto,2002,2485851.4,1,ON,630.2,3944.5436369406534
2002-02-01,Toronto,2002,2486214.5166666666,2,ON,630.2,3945.119829683698
2002-03-01,Toronto,2002,2486577.6333333333,3,ON,630.2,3945.6960224267423
2002-04-01,Toronto,2002,2486940.75,4,ON,630.2,3946.272215169787
2002-05-01,Toronto,2002,2487303.8666666667,5,ON,630.2,3946.8484079128316
2002-06-01,Toronto,2002,2487666.9833333334,6,ON,630.2,3947.4246006558765
2002-07-01,Toronto,2002,2488030.1,7,ON,630.2,3948.000793398921
2002-08-01,Toronto,2002,2488393.216666667,8,ON,630.2,3948.5769861419653
2002-09-01,Toronto,2002,2488756.333333333,9,ON,630.2,3949.1531788850093
2002-10-01,Toronto,2002,2489119.45,10,ON,630.2,3949.7293716280547
2002-11-01,Toronto,2002,2489482.566666667,11,ON,630.2,3950.305564371099
