date,population,year,month,city,abr,state_province
2007-12-01,2008333.3333333333,2007,12,Santa Fe,NM,New Mexico
2008-01-01,2010000.0,2008,1,Santa Fe,NM,New Mexico
2008-02-01,2012166.6666666667,2008,2,Santa Fe,NM,New Mexico
2008-03-01,2014333.3333333333,2008,3,Santa Fe,NM,New Mexico
2008-04-01,2016500.0,2008,4,Santa Fe,NM,New Mexico
2008-05-01,2018666.6666666667,2008,5,Santa Fe,NM,New Mexico
2008-06-01,2020833.3333333333,2008,6,Santa Fe,NM,New Mexico
2008-07-01,2023000.0,2008,7,Santa Fe,NM,New Mexico
2008-08-01,2025166.6666666667,2008,8,Santa Fe,NM,New Mexico
2008-09-01,2027333.3333333333,2008,9,Santa Fe,NM,New Mexico
2008-10-01,2029500.0,2008,10,Santa Fe,NM,New Mexico
2008-11-01,2031666.6666666667,2008,11,Santa Fe,NM,New Mexico
2008-12-01,2033833.3333333333,2008,12,Santa Fe,NM,New Mexico
2009-01-01,2036000.0,2009,1,Santa Fe,NM,New Mexico
2009-02-01,2038333.3333333333,2009,2,Santa Fe,NM,New Mexico
2009-03-01,2040666.6666666667,2009,3,Santa Fe,NM,New Mexico
2009-04-01,2043000.0,2009,4,Santa Fe,NM,New Mexico
2009-05-01,2045333.3333333333,2009,5,Santa Fe,NM,New Mexico
2009-06-01,2047666.6666666667,2009,6,Santa Fe,NM,New Mexico
2009-07-01,2050000.0,2009,7,Santa Fe,NM,New Mexico
2009-08-01,2052333.3333333333,2009,8,Santa Fe,NM,New Mexico
2009-09-01,2054666.6666666667,2009,9,Santa Fe,NM,New Mexico
2009-10-01,2057000.0,2009,10,Santa Fe,NM,New Mexico
2009-11-01,2059333.3333333333,2009,11,Santa Fe,NM,New Mexico
2009-12-01,2061666.6666666667,2009,12,Santa Fe,NM,New Mexico
2010-01-01,2064000.0,2010,1,Santa Fe,NM,New Mexico
2010-02-01,2065333.3333333333,2010,2,Santa Fe,NM,New Mexico
2010-03-01,2066666.6666666667,2010,3,Santa Fe,NM,New Mexico
2010-04-01,2068000.0,2010,4,Santa Fe,NM,New Mexico
2010-05-01,2069333.3333333333,2010,5,Santa Fe,NM,New Mexico
2010-06-01,2070666.6666666667,2010,6,Santa Fe,NM,New Mexico
2010-07-01,2072000.0,2010,7,Santa Fe,NM,New Mexico
2010-08-01,2073333.3333333333,2010,8,Santa Fe,NM,New Mexico
2010-09-01,2074666.6666666667,2010,9,Santa Fe,NM,New Mexico
2010-10-01,2076000.0,2010,10,Santa Fe,NM,New Mexico
2010-11-01,2077333.3333333333,2010,11,Santa Fe,NM,New Mexico
2010-12-01,2078666.6666666667,2010,12,Santa Fe,NM,New Mexico
2011-01-01,2080000.0,2011,1,Santa Fe,NM,New Mexico
2011-02-01,2080583.3333333333,2011,2,Santa Fe,NM,New Mexico
2011-03-01,2081166.6666666667,2011,3,Santa Fe,NM,New Mexico
2011-04-01,2081750.0,2011,4,Santa Fe,NM,New Mexico
2011-05-01,2082333.3333333333,2011,5,Santa Fe,NM,New Mexico
2011-06-01,2082916.6666666667,2011,6,Santa Fe,NM,New Mexico
2011-07-01,2083500.0,2011,7,Santa Fe,NM,New Mexico
2011-08-01,2084083.3333333333,2011,8,Santa Fe,NM,New Mexico
2011-09-01,2084666.6666666667,2011,9,Santa Fe,NM,New Mexico
2011-10-01,2085250.0,2011,10,Santa Fe,NM,New Mexico
2011-11-01,2085833.3333333333,2011,11,Santa Fe,NM,New Mexico
2011-12-01,2086416.6666666667,2011,12,Santa Fe,NM,New Mexico
2012-01-01,2087000.0,2012,1,Santa Fe,NM,New Mexico
2012-02-01,2087416.6666666667,2012,2,Santa Fe,NM,New Mexico
2012-03-01,2087833.3333333333,2012,3,Santa Fe,NM,New Mexico
2012-04-01,2088250.0,2012,4,Santa Fe,NM,New Mexico
2012-05-01,2088666.6666666667,2012,5,Santa Fe,NM,New Mexico
2012-06-01,2089083.3333333333,2012,6,Santa Fe,NM,New Mexico
2012-07-01,2089500.0,2012,7,Santa Fe,NM,New Mexico
2012-08-01,2089916.6666666667,2012,8,Santa Fe,NM,New Mexico
2012-09-01,2090333.3333333333,2012,9,Santa Fe,NM,New Mexico
2012-10-01,2090750.0,2012,10,Santa Fe,NM,New Mexico
2012-11-01,2091166.6666666667,2012,11,Santa Fe,NM,New Mexico
2012-12-01,2091583.3333333333,2012,12,Santa Fe,NM,New Mexico
2013-01-01,2092000.0,2013,1,Santa Fe,NM,New Mexico
2013-02-01,2091833.3333333333,2013,2,Santa Fe,NM,New Mexico
2013-03-01,2091666.6666666667,2013,3,Santa Fe,NM,New Mexico
2013-04-01,2091500.0,2013,4,Santa Fe,NM,New Mexico
2013-05-01,2091333.3333333333,2013,5,Santa Fe,NM,New Mexico
2013-06-01,2091166.6666666667,2013,6,Santa Fe,NM,New Mexico
2013-07-01,2091000.0,2013,7,Santa Fe,NM,New Mexico
2013-08-01,2090833.3333333333,2013,8,Santa Fe,NM,New Mexico
2013-09-01,2090666.6666666667,2013,9,Santa Fe,NM,New Mexico
2013-10-01,2090500.0,2013,10,Santa Fe,NM,New Mexico
2013-11-01,2090333.3333333333,2013,11,Santa Fe,NM,New Mexico
2013-12-01,2090166.6666666667,2013,12,Santa Fe,NM,New Mexico
2014-01-01,2090000.0,2014,1,Santa Fe,NM,New Mexico
2014-02-01,2090000.0,2014,2,Santa Fe,NM,New Mexico
2014-03-01,2090000.0,2014,3,Santa Fe,NM,New Mexico
2014-04-01,2090000.0,2014,4,Santa Fe,NM,New Mexico
2014-05-01,2090000.0,2014,5,Santa Fe,NM,New Mexico
2014-06-01,2090000.0,2014,6,Santa Fe,NM,New Mexico
2014-07-01,2090000.0,2014,7,Santa Fe,NM,New Mexico
2014-08-01,2090000.0,2014,8,Santa Fe,NM,New Mexico
2014-09-01,2090000.0,2014,9,Santa Fe,NM,New Mexico
2014-10-01,2090000.0,2014,10,Santa Fe,NM,New Mexico
2014-11-01,2090000.0,2014,11,Santa Fe,NM,New Mexico
2014-12-01,2090000.0,2014,12,Santa Fe,NM,New Mexico
2015-01-01,2090000.0,2015,1,Santa Fe,NM,New Mexico
2015-02-01,2090166.6666666667,2015,2,Santa Fe,NM,New Mexico
2015-03-01,2090333.3333333333,2015,3,Santa Fe,NM,New Mexico
2015-04-01,2090500.0,2015,4,Santa Fe,NM,New Mexico
2015-05-01,2090666.6666666667,2015,5,Santa Fe,NM,New Mexico
2015-06-01,2090833.3333333333,2015,6,Santa Fe,NM,New Mexico
2015-07-01,2091000.0,2015,7,Santa Fe,NM,New Mexico
2015-08-01,2091166.6666666667,2015,8,Santa Fe,NM,New Mexico
2015-09-01,2091333.3333333333,2015,9,Santa Fe,NM,New Mexico
2015-10-01,2091500.0,2015,10,Santa Fe,NM,New Mexico
2015-11-01,2091666.6666666667,2015,11,Santa Fe,NM,New Mexico
2015-12-01,2091833.3333333333,2015,12,Santa Fe,NM,New Mexico
2016-01-01,2092000.0,2016,1,Santa Fe,NM,New Mexico
2016-02-01,2092000.0,2016,2,Santa Fe,NM,New Mexico
2016-03-01,2092000.0,2016,3,Santa Fe,NM,New Mexico
2016-04-01,2092000.0,2016,4,Santa Fe,NM,New Mexico
2016-05-01,2092000.0,2016,5,Santa Fe,NM,New Mexico
2016-06-01,2092000.0,2016,6,Santa Fe,NM,New Mexico
2016-07-01,2092000.0,2016,7,Santa Fe,NM,New Mexico
2016-08-01,2092000.0,2016,8,Santa Fe,NM,New Mexico
2016-09-01,2092000.0,2016,9,Santa Fe,NM,New Mexico
2016-10-01,2092000.0,2016,10,Santa Fe,NM,New Mexico
2016-11-01,2092000.0,2016,11,Santa Fe,NM,New Mexico
2016-12-01,2092000.0,2016,12,Santa Fe,NM,New Mexico
2017-01-01,2092000.0,2017,1,Santa Fe,NM,New Mexico
2017-02-01,2092083.3333333333,2017,2,Santa Fe,NM,New Mexico
2017-03-01,2092166.6666666667,2017,3,Santa Fe,NM,New Mexico
2017-04-01,2092250.0,2017,4,Santa Fe,NM,New Mexico
2017-05-01,2092333.3333333333,2017,5,Santa Fe,NM,New Mexico
2017-06-01,2092416.6666666667,2017,6,Santa Fe,NM,New Mexico
2017-07-01,2092500.0,2017,7,Santa Fe,NM,New Mexico
2017-08-01,2092583.3333333333,2017,8,Santa Fe,NM,New Mexico
2017-09-01,2092666.6666666667,2017,9,Santa Fe,NM,New Mexico
2017-10-01,2092750.0,2017,10,Santa Fe,NM,New Mexico
2017-11-01,2092833.3333333333,2017,11,Santa Fe,NM,New Mexico
2017-12-01,2092916.6666666667,2017,12,Santa Fe,NM,New Mexico
2018-01-01,2093000.0,2018,1,Santa Fe,NM,New Mexico
2018-02-01,2093500.0,2018,2,Santa Fe,NM,New Mexico
2018-03-01,2094000.0,2018,3,Santa Fe,NM,New Mexico
2018-04-01,2094500.0,2018,4,Santa Fe,NM,New Mexico
2018-05-01,2095000.0,2018,5,Santa Fe,NM,New Mexico
2018-06-01,2095500.0,2018,6,Santa Fe,NM,New Mexico
2018-07-01,2096000.0,2018,7,Santa Fe,NM,New Mexico
2018-08-01,2096500.0,2018,8,Santa Fe,NM,New Mexico
2018-09-01,2097000.0,2018,9,Santa Fe,NM,New Mexico
2018-10-01,2097500.0,2018,10,Santa Fe,NM,New Mexico
2018-11-01,2098000.0,2018,11,Santa Fe,NM,New Mexico
2018-12-01,2098500.0,2018,12,Santa Fe,NM,New Mexico
2019-01-01,2099000.0,2019,1,Santa Fe,NM,New Mexico
2019-02-01,2100583.3333333335,2019,2,Santa Fe,NM,New Mexico
2019-03-01,2102166.6666666665,2019,3,Santa Fe,NM,New Mexico
2019-04-01,2103750.0,2019,4,Santa Fe,NM,New Mexico
2019-05-01,2105333.3333333335,2019,5,Santa Fe,NM,New Mexico
2019-06-01,2106916.6666666665,2019,6,Santa Fe,NM,New Mexico
2019-07-01,2108500.0,2019,7,Santa Fe,NM,New Mexico
2019-08-01,2110083.3333333335,2019,8,Santa Fe,NM,New Mexico
2019-09-01,2111666.6666666665,2019,9,Santa Fe,NM,New Mexico
2019-10-01,2113250.0,2019,10,Santa Fe,NM,New Mexico
2019-11-01,2114833.3333333335,2019,11,Santa Fe,NM,New Mexico
2019-12-01,2116416.6666666665,2019,12,Santa Fe,NM,New Mexico
2020-01-01,2118000.0,2020,1,Santa Fe,NM,New Mexico
2020-02-01,2117833.3333333335,2020,2,Santa Fe,NM,New Mexico
2020-03-01,2117666.6666666665,2020,3,Santa Fe,NM,New Mexico
2020-04-01,2117500.0,2020,4,Santa Fe,NM,New Mexico
2020-05-01,2117333.3333333335,2020,5,Santa Fe,NM,New Mexico
2020-06-01,2117166.6666666665,2020,6,Santa Fe,NM,New Mexico
2020-07-01,2117000.0,2020,7,Santa Fe,NM,New Mexico
2020-08-01,2116833.3333333335,2020,8,Santa Fe,NM,New Mexico
2020-09-01,2116666.6666666665,2020,9,Santa Fe,NM,New Mexico
2020-10-01,2116500.0,2020,10,Santa Fe,NM,New Mexico
2020-11-01,2116333.3333333335,2020,11,Santa Fe,NM,New Mexico
2020-12-01,2116166.6666666665,2020,12,Santa Fe,NM,New Mexico
2021-01-01,2116000.0,2021,1,Santa Fe,NM,New Mexico
2021-02-01,2115750.0,2021,2,Santa Fe,NM,New Mexico
2021-03-01,2115500.0,2021,3,Santa Fe,NM,New Mexico
2021-04-01,2115250.0,2021,4,Santa Fe,NM,New Mexico
2021-05-01,2115000.0,2021,5,Santa Fe,NM,New Mexico
2021-06-01,2114750.0,2021,6,Santa Fe,NM,New Mexico
2021-07-01,2114500.0,2021,7,Santa Fe,NM,New Mexico
2021-08-01,2114250.0,2021,8,Santa Fe,NM,New Mexico
2021-09-01,2114000.0,2021,9,Santa Fe,NM,New Mexico
2021-10-01,2113750.0,2021,10,Santa Fe,NM,New Mexico
2021-11-01,2113500.0,2021,11,Santa Fe,NM,New Mexico
2021-12-01,2113250.0,2021,12,Santa Fe,NM,New Mexico
2022-01-01,2113000.0,2022,1,Santa Fe,NM,New Mexico
2022-02-01,2113083.3333333335,2022,2,Santa Fe,NM,New Mexico
2022-03-01,2113166.6666666665,2022,3,Santa Fe,NM,New Mexico
2022-04-01,2113250.0,2022,4,Santa Fe,NM,New Mexico
2022-05-01,2113333.3333333335,2022,5,Santa Fe,NM,New Mexico
2022-06-01,2113416.6666666665,2022,6,Santa Fe,NM,New Mexico
2022-07-01,2113500.0,2022,7,Santa Fe,NM,New Mexico
2022-08-01,2113583.3333333335,2022,8,Santa Fe,NM,New Mexico
2022-09-01,2113666.6666666665,2022,9,Santa Fe,NM,New Mexico
2022-10-01,2113750.0,2022,10,Santa Fe,NM,New Mexico
2022-11-01,2113833.3333333335,2022,11,Santa Fe,NM,New Mexico
2022-12-01,2113916.6666666665,2022,12,Santa Fe,NM,New Mexico
2023-01-01,2114000.0,2023,1,Santa Fe,NM,New Mexico
2000-01-01,19001000.0,2000,1,Albany,NY,New York
2000-02-01,19007750.0,2000,2,Albany,NY,New York
2000-03-01,19014500.0,2000,3,Albany,NY,New York
2000-04-01,19021250.0,2000,4,Albany,NY,New York
2000-05-01,19028000.0,2000,5,Albany,NY,New York
2000-06-01,19034750.0,2000,6,Albany,NY,New York
2000-07-01,19041500.0,2000,7,Albany,NY,New York
2000-08-01,19048250.0,2000,8,Albany,NY,New York
2000-09-01,19055000.0,2000,9,Albany,NY,New York
2000-10-01,19061750.0,2000,10,Albany,NY,New York
2000-11-01,19068500.0,2000,11,Albany,NY,New York
2000-12-01,19075250.0,2000,12,Albany,NY,New York
2001-01-01,19082000.0,2001,1,Albany,NY,New York
2001-02-01,19086583.333333332,2001,2,Albany,NY,New York
2001-03-01,19091166.666666668,2001,3,Albany,NY,New York
2001-04-01,19095750.0,2001,4,Albany,NY,New York
2001-05-01,19100333.333333332,2001,5,Albany,NY,New York
2001-06-01,19104916.666666668,2001,6,Albany,NY,New York
2001-07-01,19109500.0,2001,7,Albany,NY,New York
2001-08-01,19114083.333333332,2001,8,Albany,NY,New York
2001-09-01,19118666.666666668,2001,9,Albany,NY,New York
2001-10-01,19123250.0,2001,10,Albany,NY,New York
2001-11-01,19127833.333333332,2001,11,Albany,NY,New York
2001-12-01,19132416.666666668,2001,12,Albany,NY,New York
2002-01-01,19137000.0,2002,1,Albany,NY,New York
2002-02-01,19140166.666666668,2002,2,Albany,NY,New York
2002-03-01,19143333.333333332,2002,3,Albany,NY,New York
2002-04-01,19146500.0,2002,4,Albany,NY,New York
2002-05-01,19149666.666666668,2002,5,Albany,NY,New York
2002-06-01,19152833.333333332,2002,6,Albany,NY,New York
2002-07-01,19156000.0,2002,7,Albany,NY,New York
2002-08-01,19159166.666666668,2002,8,Albany,NY,New York
2002-09-01,19162333.333333332,2002,9,Albany,NY,New York
2002-10-01,19165500.0,2002,10,Albany,NY,New York
2002-11-01,19168666.666666668,2002,11,Albany,NY,New York
2002-12-01,19171833.333333332,2002,12,Albany,NY,New York
2003-01-01,19175000.0,2003,1,Albany,NY,New York
2003-02-01,19174666.666666668,2003,2,Albany,NY,New York
2003-03-01,19174333.333333332,2003,3,Albany,NY,New York
2003-04-01,19174000.0,2003,4,Albany,NY,New York
2003-05-01,19173666.666666668,2003,5,Albany,NY,New York
2003-06-01,19173333.333333332,2003,6,Albany,NY,New York
2003-07-01,19173000.0,2003,7,Albany,NY,New York
2003-08-01,19172666.666666668,2003,8,Albany,NY,New York
2003-09-01,19172333.333333332,2003,9,Albany,NY,New York
2003-10-01,19172000.0,2003,10,Albany,NY,New York
2003-11-01,19171666.666666668,2003,11,Albany,NY,New York
2003-12-01,19171333.333333332,2003,12,Albany,NY,New York
2004-01-01,19171000.0,2004,1,Albany,NY,New York
2004-02-01,19167750.0,2004,2,Albany,NY,New York
2004-03-01,19164500.0,2004,3,Albany,NY,New York
2004-04-01,19161250.0,2004,4,Albany,NY,New York
2004-05-01,19158000.0,2004,5,Albany,NY,New York
2004-06-01,19154750.0,2004,6,Albany,NY,New York
2004-07-01,19151500.0,2004,7,Albany,NY,New York
2004-08-01,19148250.0,2004,8,Albany,NY,New York
2004-09-01,19145000.0,2004,9,Albany,NY,New York
2004-10-01,19141750.0,2004,10,Albany,NY,New York
2004-11-01,19138500.0,2004,11,Albany,NY,New York
2004-12-01,19135250.0,2004,12,Albany,NY,New York
2005-01-01,19132000.0,2005,1,Albany,NY,New York
2005-02-01,19129666.666666668,2005,2,Albany,NY,New York
2005-03-01,19127333.333333332,2005,3,Albany,NY,New York
2005-04-01,19125000.0,2005,4,Albany,NY,New York
2005-05-01,19122666.666666668,2005,5,Albany,NY,New York
2005-06-01,19120333.333333332,2005,6,Albany,NY,New York
2005-07-01,19118000.0,2005,7,Albany,NY,New York
2005-08-01,19115666.666666668,2005,8,Albany,NY,New York
2005-09-01,19113333.333333332,2005,9,Albany,NY,New York
2005-10-01,19111000.0,2005,10,Albany,NY,New York
2005-11-01,19108666.666666668,2005,11,Albany,NY,New York
2005-12-01,19106333.333333332,2005,12,Albany,NY,New York
2006-01-01,19104000.0,2006,1,Albany,NY,New York
2006-02-01,19106333.333333332,2006,2,Albany,NY,New York
2006-03-01,19108666.666666668,2006,3,Albany,NY,New York
2006-04-01,19111000.0,2006,4,Albany,NY,New York
2006-05-01,19113333.333333332,2006,5,Albany,NY,New York
2006-06-01,19115666.666666668,2006,6,Albany,NY,New York
2006-07-01,19118000.0,2006,7,Albany,NY,New York
2006-08-01,19120333.333333332,2006,8,Albany,NY,New York
2006-09-01,19122666.666666668,2006,9,Albany,NY,New York
2006-10-01,19125000.0,2006,10,Albany,NY,New York
2006-11-01,19127333.333333332,2006,11,Albany,NY,New York
2006-12-01,19129666.666666668,2006,12,Albany,NY,New York
2007-01-01,19132000.0,2007,1,Albany,NY,New York
2007-02-01,19138666.666666668,2007,2,Albany,NY,New York
2007-03-01,19145333.333333332,2007,3,Albany,NY,New York
2007-04-01,19152000.0,2007,4,Albany,NY,New York
2007-05-01,19158666.666666668,2007,5,Albany,NY,New York
2007-06-01,19165333.333333332,2007,6,Albany,NY,New York
2007-07-01,19172000.0,2007,7,Albany,NY,New York
2007-08-01,19178666.666666668,2007,8,Albany,NY,New York
2007-09-01,19185333.333333332,2007,9,Albany,NY,New York
2007-10-01,19192000.0,2007,10,Albany,NY,New York
2007-11-01,19198666.666666668,2007,11,Albany,NY,New York
2007-12-01,19205333.333333332,2007,12,Albany,NY,New York
2008-01-01,19212000.0,2008,1,Albany,NY,New York
2008-02-01,19219916.666666668,2008,2,Albany,NY,New York
2008-03-01,19227833.333333332,2008,3,Albany,NY,New York
2008-04-01,19235750.0,2008,4,Albany,NY,New York
2008-05-01,19243666.666666668,2008,5,Albany,NY,New York
2008-06-01,19251583.333333332,2008,6,Albany,NY,New York
2008-07-01,19259500.0,2008,7,Albany,NY,New York
2008-08-01,19267416.666666668,2008,8,Albany,NY,New York
2008-09-01,19275333.333333332,2008,9,Albany,NY,New York
2008-10-01,19283250.0,2008,10,Albany,NY,New York
2008-11-01,19291166.666666668,2008,11,Albany,NY,New York
2008-12-01,19299083.333333332,2008,12,Albany,NY,New York
2009-01-01,19307000.0,2009,1,Albany,NY,New York
2009-02-01,19314666.666666668,2009,2,Albany,NY,New York
2009-03-01,19322333.333333332,2009,3,Albany,NY,New York
2009-04-01,19330000.0,2009,4,Albany,NY,New York
2009-05-01,19337666.666666668,2009,5,Albany,NY,New York
2009-06-01,19345333.333333332,2009,6,Albany,NY,New York
2009-07-01,19353000.0,2009,7,Albany,NY,New York
2009-08-01,19360666.666666668,2009,8,Albany,NY,New York
2009-09-01,19368333.333333332,2009,9,Albany,NY,New York
2009-10-01,19376000.0,2009,10,Albany,NY,New York
2009-11-01,19383666.666666668,2009,11,Albany,NY,New York
2009-12-01,19391333.333333332,2009,12,Albany,NY,New York
2010-01-01,19399000.0,2010,1,Albany,NY,New York
2010-02-01,19407333.333333332,2010,2,Albany,NY,New York
2010-03-01,19415666.666666668,2010,3,Albany,NY,New York
2010-04-01,19424000.0,2010,4,Albany,NY,New York
2010-05-01,19432333.333333332,2010,5,Albany,NY,New York
2010-06-01,19440666.666666668,2010,6,Albany,NY,New York
2010-07-01,19449000.0,2010,7,Albany,NY,New York
2010-08-01,19457333.333333332,2010,8,Albany,NY,New York
2010-09-01,19465666.666666668,2010,9,Albany,NY,New York
2010-10-01,19474000.0,2010,10,Albany,NY,New York
2010-11-01,19482333.333333332,2010,11,Albany,NY,New York
2010-12-01,19490666.666666668,2010,12,Albany,NY,New York
2011-01-01,19499000.0,2011,1,Albany,NY,New York
2011-02-01,19505250.0,2011,2,Albany,NY,New York
2011-03-01,19511500.0,2011,3,Albany,NY,New York
2011-04-01,19517750.0,2011,4,Albany,NY,New York
2011-05-01,19524000.0,2011,5,Albany,NY,New York
2011-06-01,19530250.0,2011,6,Albany,NY,New York
2011-07-01,19536500.0,2011,7,Albany,NY,New York
2011-08-01,19542750.0,2011,8,Albany,NY,New York
2011-09-01,19549000.0,2011,9,Albany,NY,New York
2011-10-01,19555250.0,2011,10,Albany,NY,New York
2011-11-01,19561500.0,2011,11,Albany,NY,New York
2011-12-01,19567750.0,2011,12,Albany,NY,New York
2012-01-01,19574000.0,2012,1,Albany,NY,New York
2012-02-01,19578333.333333332,2012,2,Albany,NY,New York
2012-03-01,19582666.666666668,2012,3,Albany,NY,New York
2012-04-01,19587000.0,2012,4,Albany,NY,New York
2012-05-01,19591333.333333332,2012,5,Albany,NY,New York
2012-06-01,19595666.666666668,2012,6,Albany,NY,New York
2012-07-01,19600000.0,2012,7,Albany,NY,New York
2012-08-01,19604333.333333332,2012,8,Albany,NY,New York
2012-09-01,19608666.666666668,2012,9,Albany,NY,New York
2012-10-01,19613000.0,2012,10,Albany,NY,New York
2012-11-01,19617333.333333332,2012,11,Albany,NY,New York
2012-12-01,19621666.666666668,2012,12,Albany,NY,New York
2013-01-01,19626000.0,2013,1,Albany,NY,New York
2013-02-01,19628250.0,2013,2,Albany,NY,New York
2013-03-01,19630500.0,2013,3,Albany,NY,New York
2013-04-01,19632750.0,2013,4,Albany,NY,New York
2013-05-01,19635000.0,2013,5,Albany,NY,New York
2013-06-01,19637250.0,2013,6,Albany,NY,New York
2013-07-01,19639500.0,2013,7,Albany,NY,New York
2013-08-01,19641750.0,2013,8,Albany,NY,New York
2013-09-01,19644000.0,2013,9,Albany,NY,New York
2013-10-01,19646250.0,2013,10,Albany,NY,New York
2013-11-01,19648500.0,2013,11,Albany,NY,New York
2013-12-01,19650750.0,2013,12,Albany,NY,New York
2014-01-01,19653000.0,2014,1,Albany,NY,New York
2014-02-01,19653333.333333332,2014,2,Albany,NY,New York
2014-03-01,19653666.666666668,2014,3,Albany,NY,New York
2014-04-01,19654000.0,2014,4,Albany,NY,New York
2014-05-01,19654333.333333332,2014,5,Albany,NY,New York
2014-06-01,19654666.666666668,2014,6,Albany,NY,New York
2014-07-01,19655000.0,2014,7,Albany,NY,New York
2014-08-01,19655333.333333332,2014,8,Albany,NY,New York
2014-09-01,19655666.666666668,2014,9,Albany,NY,New York
2014-10-01,19656000.0,2014,10,Albany,NY,New York
2014-11-01,19656333.333333332,2014,11,Albany,NY,New York
2014-12-01,19656666.666666668,2014,12,Albany,NY,New York
2015-01-01,19657000.0,2015,1,Albany,NY,New York
2015-02-01,19655250.0,2015,2,Albany,NY,New York
2015-03-01,19653500.0,2015,3,Albany,NY,New York
2015-04-01,19651750.0,2015,4,Albany,NY,New York
2015-05-01,19650000.0,2015,5,Albany,NY,New York
2015-06-01,19648250.0,2015,6,Albany,NY,New York
2015-07-01,19646500.0,2015,7,Albany,NY,New York
2015-08-01,19644750.0,2015,8,Albany,NY,New York
2015-09-01,19643000.0,2015,9,Albany,NY,New York
2015-10-01,19641250.0,2015,10,Albany,NY,New York
2015-11-01,19639500.0,2015,11,Albany,NY,New York
2015-12-01,19637750.0,2015,12,Albany,NY,New York
2016-01-01,19636000.0,2016,1,Albany,NY,New York
2016-02-01,19632416.666666668,2016,2,Albany,NY,New York
2016-03-01,19628833.333333332,2016,3,Albany,NY,New York
2016-04-01,19625250.0,2016,4,Albany,NY,New York
2016-05-01,19621666.666666668,2016,5,Albany,NY,New York
2016-06-01,19618083.333333332,2016,6,Albany,NY,New York
2016-07-01,19614500.0,2016,7,Albany,NY,New York
2016-08-01,19610916.666666668,2016,8,Albany,NY,New York
2016-09-01,19607333.333333332,2016,9,Albany,NY,New York
2016-10-01,19603750.0,2016,10,Albany,NY,New York
2016-11-01,19600166.666666668,2016,11,Albany,NY,New York
2016-12-01,19596583.333333332,2016,12,Albany,NY,New York
2017-01-01,19593000.0,2017,1,Albany,NY,New York
2017-02-01,19588916.666666668,2017,2,Albany,NY,New York
2017-03-01,19584833.333333332,2017,3,Albany,NY,New York
2017-04-01,19580750.0,2017,4,Albany,NY,New York
2017-05-01,19576666.666666668,2017,5,Albany,NY,New York
2017-06-01,19572583.333333332,2017,6,Albany,NY,New York
2017-07-01,19568500.0,2017,7,Albany,NY,New York
2017-08-01,19564416.666666668,2017,8,Albany,NY,New York
2017-09-01,19560333.333333332,2017,9,Albany,NY,New York
2017-10-01,19556250.0,2017,10,Albany,NY,New York
2017-11-01,19552166.666666668,2017,11,Albany,NY,New York
2017-12-01,19548083.333333332,2017,12,Albany,NY,New York
2018-01-01,19544000.0,2018,1,Albany,NY,New York
2018-02-01,19537250.0,2018,2,Albany,NY,New York
2018-03-01,19530500.0,2018,3,Albany,NY,New York
2018-04-01,19523750.0,2018,4,Albany,NY,New York
2018-05-01,19517000.0,2018,5,Albany,NY,New York
2018-06-01,19510250.0,2018,6,Albany,NY,New York
2018-07-01,19503500.0,2018,7,Albany,NY,New York
2018-08-01,19496750.0,2018,8,Albany,NY,New York
2018-09-01,19490000.0,2018,9,Albany,NY,New York
2018-10-01,19483250.0,2018,10,Albany,NY,New York
2018-11-01,19476500.0,2018,11,Albany,NY,New York
2018-12-01,19469750.0,2018,12,Albany,NY,New York
2019-01-01,19463000.0,2019,1,Albany,NY,New York
2019-02-01,19516416.666666668,2019,2,Albany,NY,New York
2019-03-01,19569833.333333332,2019,3,Albany,NY,New York
2019-04-01,19623250.0,2019,4,Albany,NY,New York
2019-05-01,19676666.666666668,2019,5,Albany,NY,New York
2019-06-01,19730083.333333332,2019,6,Albany,NY,New York
2019-07-01,19783500.0,2019,7,Albany,NY,New York
2019-08-01,19836916.666666668,2019,8,Albany,NY,New York
2019-09-01,19890333.333333332,2019,9,Albany,NY,New York
2019-10-01,19943750.0,2019,10,Albany,NY,New York
2019-11-01,19997166.666666668,2019,11,Albany,NY,New York
2019-12-01,20050583.333333332,2019,12,Albany,NY,New York
2020-01-01,20104000.0,2020,1,Albany,NY,New York
2020-02-01,20083166.666666668,2020,2,Albany,NY,New York
2020-03-01,20062333.333333332,2020,3,Albany,NY,New York
2020-04-01,20041500.0,2020,4,Albany,NY,New York
2020-05-01,20020666.666666668,2020,5,Albany,NY,New York
2020-06-01,19999833.333333332,2020,6,Albany,NY,New York
2020-07-01,19979000.0,2020,7,Albany,NY,New York
